No.	Transcript ID	index	score	start	end	length
11614	HUERSP3B_18q21.1::chr18:49447280-49454617(+)	noncoding	-0.3313305542002202	1886	2047	7337
11615	MER4_18q21.1::chr18:49525405-49536591(+)	noncoding	-0.37339227311916035	10295	10414	11186
11616	ERVLE_18q21.1d::chr18:49538422-49539319(+)	noncoding	-0.35120158670519996	361	543	897
11617	HERVK11_18q21.1::chr18:50220146-50223833(-)	noncoding	-0.39580609311319237	2143	2253	3687
11618	HERVS71_18q21.1::chr18:50400451-50408730(+)	noncoding	-0.3037208322197755	2590	3258	8279
11619	ERVLE_18q21.1e::chr18:50445785-50447474(-)	noncoding	-0.36251643006916834	646	735	1689
11620	MER41_18q21.1::chr18:50543682-50545122(+)	noncoding	-0.3379049653686367	354	542	1440
11621	MER61_18q21.2a::chr18:50775309-50779911(+)	noncoding	-0.35823808816739755	3890	4069	4602
11622	HERVL_18q21.2a::chr18:50999947-51008358(+)	noncoding	-0.34966508179790423	7908	8114	8411
11623	HERVL_18q21.2b::chr18:51226695-51233755(-)	noncoding	-0.32931301506274335	3913	4122	7060
11624	ERVLE_18q21.2a::chr18:51507511-51508034(-)	noncoding	-0.41974493831865234	472	522	523
11625	HERVH_18q21.2::chr18:51570063-51574789(-)	noncoding	-0.3448265211114856	2041	2253	4726
11626	ERVLE_18q21.2b::chr18:51618086-51619268(+)	noncoding	-0.3664411674000124	785	913	1182
11627	MER4_18q21.2::chr18:51629573-51636773(+)	noncoding	-0.37134034014196593	2782	2937	7200
11628	HERVH48_18q21.2a::chr18:51696613-51699891(+)	noncoding	-0.33380960690290407	2735	3052	3278
11629	HERVH48_18q21.2b::chr18:51706732-51710183(+)	noncoding	-0.35960034105451943	2855	3058	3451
11630	ERVLE_18q21.2c::chr18:51880760-51882083(-)	noncoding	-0.42230576668960074	911	1006	1323
11631	ERVL_18q21.2::chr18:51908684-51909867(+)	noncoding	-0.4249502370760324	962	1099	1183
11632	PABLB_18q21.2a::chr18:51953473-51954262(+)	noncoding	-0.4415019799476151	481	711	789
11633	PABLB_18q21.2b::chr18:51955445-51960265(+)	noncoding	-0.3441974179710384	3507	3701	4820
11634	ERVLE_18q21.2d::chr18:52083236-52091303(+)	noncoding	-0.37334440291537097	2982	3110	8067
11635	ERVLE_18q21.2e::chr18:52181038-52183701(+)	noncoding	-0.39430523179617705	1589	1729	2663
11636	HERVL_18q21.2c::chr18:52586354-52588422(-)	noncoding	-0.3494162140641024	1900	2010	2068
11637	HUERSP2_18q21.2::chr18:52774584-52775967(-)	noncoding	-0.2848090675442445	923	1381	1383
11638	HUERSP3B_18q21.2a::chr18:52784756-52789686(-)	noncoding	-0.3682313577912183	776	940	4930
11639	HUERSP3B_18q21.2b::chr18:52790112-52793481(-)	noncoding	-0.3705288211741513	878	1054	3369
11640	ERVLE_18q21.2f::chr18:53076202-53077393(-)	noncoding	-0.37998686591293296	632	823	1191
11641	HERVL18_18q21.2::chr18:53941993-53945012(-)	noncoding	-0.33420751438439444	2069	2509	3019
11642	MER61_18q21.2b::chr18:54382339-54387923(-)	noncoding	-0.3669013216285105	4566	4670	5584
11643	ERV316A3_18q21.2::chr18:54508232-54509807(+)	noncoding	-0.3987257844639901	14	67	1575
11644	MER4B_18q21.2a::chr18:54548372-54553703(-)	noncoding	-0.3800723803654027	2186	2236	5331
11645	HML5_18q21.2::chr18:54604823-54607449(-)	noncoding	-0.347228186928648	2101	2364	2626
11646	MER4B_18q21.2b::chr18:54609804-54610841(+)	noncoding	-0.4191087432680949	751	930	1037
11647	ERVLE_18q21.2g::chr18:55212710-55214708(-)	noncoding	-0.3438192726819741	429	575	1998
11648	HERVEA_18q21.2::chr18:55950396-55957981(+)	noncoding	-0.29631577857484515	3296	3733	7585
11649	ERVLE_18q21.2h::chr18:56088850-56089747(+)	noncoding	-0.40097348737221106	700	822	897
11650	HERVH_18q21.31a::chr18:56415436-56421341(+)	noncoding	-0.3547598898093395	3094	3375	5905
11651	HERVH_18q21.31b::chr18:57064649-57072502(-)	noncoding	-0.32989701587042053	5158	5514	7853
11652	ERV316A3_18q21.31::chr18:57399701-57401876(+)	noncoding	-0.3367858007611103	1593	1742	2175
11653	ERVLE_18q21.31::chr18:57625855-57627778(+)	noncoding	-0.3406184249774923	1404	1625	1923
11654	HERVH_18q21.32::chr18:58641222-58646708(-)	noncoding	-0.36882846318002815	2119	2226	5486
11655	ERVLE_18q21.32a::chr18:59079429-59080033(-)	noncoding	-0.3856199285666293	426	536	604
11656	ERVLE_18q21.32b::chr18:59127695-59131245(-)	noncoding	-0.3627073028138814	771	1001	3550
11657	ERVLE_18q21.32c::chr18:59187777-59192081(-)	noncoding	-0.39811674685198906	2102	2197	4304
11658	MER61_18q21.32::chr18:59202527-59207935(+)	noncoding	-0.36162305662046323	2005	2193	5408
11659	ERVLB4_18q21.32::chr18:59476749-59478335(+)	noncoding	-0.35977212996196895	927	1061	1586
11660	HERVL18_18q21.32::chr18:59558413-59562030(+)	noncoding	-0.3377551837896787	1249	1545	3617
11661	PRIMA41_18q21.32::chr18:59732078-59737922(-)	noncoding	-0.344015127187006	3697	3831	5844
11662	ERV316A3_18q21.32::chr18:60543511-60545006(-)	noncoding	-0.43109438560476276	842	1060	1495
11663	HERVW_18q21.32::chr18:60710607-60713716(+)	noncoding	-0.36283390677745964	1606	1722	3109
11664	LTR19_18q21.33::chr18:61618776-61625061(+)	noncoding	-0.37175158084955695	5548	5664	6285
11665	PRIMA41_18q21.33::chr18:61707023-61715310(+)	noncoding	-0.3194861852107359	2855	3193	8287
11666	MER41_18q21.33::chr18:62863503-62865015(-)	noncoding	-0.3990567679541377	570	686	1512
11667	ERVLE_18q21.33::chr18:63383992-63385494(-)	noncoding	-0.40238506031373356	765	860	1502
11668	MER101_18q21.33a::chr18:63520831-63524749(-)	noncoding	-0.3966737010288025	3495	3626	3918
11669	MER101_18q21.33b::chr18:63525049-63526319(-)	noncoding	-0.5343464972167296	1134	1169	1270
11670	MER101_18q21.33c::chr18:63526469-63529522(-)	noncoding	-0.339714901664237	980	1141	3053
11671	ERV316A3_18q22.1a::chr18:64189883-64192337(-)	noncoding	-0.3767453799334868	1954	2061	2454
11672	ERVLE_18q22.1a::chr18:64236372-64237163(-)	noncoding	-0.42295784786788304	615	782	791
11673	ERV316A3_18q22.1b::chr18:64466951-64470786(+)	noncoding	-0.3883408716827662	2818	2898	3835
11674	HERVL_18q22.1a::chr18:64529802-64536937(-)	noncoding	-0.34960182876021695	869	1183	7135
11675	HERVL40_18q22.1a::chr18:64617970-64622678(-)	noncoding	-0.3645076030237848	2995	3180	4708
11676	HERVH_18q22.1::chr18:64681731-64687323(+)	noncoding	-0.3561047104250893	3146	3307	5592
11677	ERVLB4_18q22.1a::chr18:64734332-64738049(+)	noncoding	-0.3860338201460588	1446	1547	3717
11678	HUERSP3_18q22.1::chr18:64812747-64816172(+)	noncoding	-0.37613395340327727	1505	1591	3425
11679	ERV316A3_18q22.1c::chr18:64830307-64832376(-)	noncoding	-0.4404854890482338	1410	1484	2069
11680	ERV316A3_18q22.1d::chr18:65125014-65126258(-)	noncoding	-0.48489875602141697	1144	1200	1244
11681	ERVLE_18q22.1b::chr18:65139914-65142862(-)	noncoding	-0.3855391297283074	2452	2607	2948
11682	ERVLE_18q22.1c::chr18:65264261-65265396(-)	noncoding	-0.3740526855925834	618	821	1135
11683	ERVL_18q22.1a::chr18:65274602-65275820(+)	noncoding	-0.40710872008599375	689	739	1218
11684	ERV316A3_18q22.1e::chr18:65325400-65327255(-)	noncoding	-0.4422749601200189	52	132	1855
11685	HERVL40_18q22.1b::chr18:65362187-65363529(-)	noncoding	-0.35992759545754416	663	809	1342
11686	ERV316A3_18q22.1f::chr18:65363823-65365319(-)	noncoding	-0.3574880753546935	1079	1174	1496
11687	ERV316A3_18q22.1g::chr18:65365971-65368048(-)	noncoding	-0.3737398891973873	39	137	2077
11688	ERVLE_18q22.1d::chr18:65626497-65630935(+)	noncoding	-0.3579835216837084	2813	2899	4438
11689	ERV316A3_18q22.1h::chr18:65698231-65700560(-)	noncoding	-0.4026868571147151	954	1001	2329
11690	ERVL_18q22.1b::chr18:66025413-66027449(-)	noncoding	-0.3497008687876062	928	1113	2036
11691	ERV316A3_18q22.1i::chr18:66086511-66087985(+)	noncoding	-0.356954477870965	582	716	1474
11692	ERVLE_18q22.1e::chr18:66127868-66129754(+)	noncoding	-0.42691328932501493	1276	1374	1886
11693	ERVL_18q22.1c::chr18:66130375-66131842(+)	noncoding	-0.3973269756532273	843	893	1467
11694	ERV316A3_18q22.1j::chr18:66132832-66134214(+)	noncoding	-0.39802523871348905	882	941	1382
11695	ERVLB4_18q22.1b::chr18:66168724-66171609(-)	noncoding	-0.4004741444083265	1020	1145	2885
11696	ERVLB4_18q22.1c::chr18:66231725-66237745(+)	noncoding	-0.3253383897738007	2350	2469	6020
11697	ERV316A3_18q22.1k::chr18:66249514-66252963(-)	noncoding	-0.3680000979831104	326	412	3449
11698	HERVL_18q22.1b::chr18:66371739-66377704(+)	noncoding	-0.3378740470141399	5626	5802	5965
11699	ERVLB4_18q22.1d::chr18:66448717-66450143(-)	noncoding	-0.4084654096833521	74	169	1426
11700	ERVLB4_18q22.1e::chr18:66450239-66455294(-)	noncoding	-0.399568205615321	3347	3454	5055
11701	MER41_18q22.1a::chr18:66686731-66688380(+)	noncoding	-0.39728607973272523	628	786	1649
11702	MER41_18q22.1b::chr18:66688675-66692387(+)	noncoding	-0.40844645389249956	256	348	3712
11703	MER4B_18q22.1a::chr18:66886349-66892354(-)	noncoding	-0.35940377527509326	5720	5905	6005
11704	MER4B_18q22.1b::chr18:66892669-66894360(-)	noncoding	-0.3931050004778244	1129	1272	1691
11705	ERVLB4_18q22.1f::chr18:66900962-66903062(-)	noncoding	-0.3720072371627646	1125	1232	2100
11706	HERVL40_18q22.1c::chr18:66991379-66995081(+)	noncoding	-0.3291001010468353	3071	3403	3702
11707	HERVL18_18q22.1::chr18:67298121-67301059(+)	noncoding	-0.31454344695516934	22	477	2938
11708	PABLB_18q22.1::chr18:67333336-67336864(+)	noncoding	-0.37294078001565567	2089	2250	3528
11709	HERVL40_18q22.1d::chr18:67425730-67427733(+)	noncoding	-0.3834215684436223	814	930	2003
11710	ERVL_18q22.1d::chr18:68232715-68234611(-)	noncoding	-0.37024690234696234	513	587	1896
11711	ERV316A3_18q22.1l::chr18:68309059-68312630(-)	noncoding	-0.3690620000589494	2569	2628	3571
11712	MER41_18q22.1c::chr18:68359496-68362525(+)	noncoding	-0.3879623637494931	1015	1113	3029
11713	ERV316A3_18q22.1m::chr18:68446744-68450909(-)	noncoding	-0.3814612028281117	725	844	4165
11714	ERV316A3_18q22.1n::chr18:68558277-68560715(+)	noncoding	-0.3606176693669193	1317	1463	2438
11715	ERVLE_18q22.1f::chr18:68656500-68664413(+)	noncoding	-0.3548964119860676	1717	2040	7913
11716	ERV316A3_18q22.1o::chr18:68737017-68739972(-)	noncoding	-0.3440214577316053	2273	2437	2955
11717	HERVL40_18q22.1e::chr18:68921962-68922547(-)	noncoding	-0.44924789112334884	459	554	585
11718	ERVLB4_18q22.2::chr18:69339605-69340650(+)	noncoding	-0.378190083150192	6	77	1045
11719	ERVLE_18q22.2a::chr18:69635720-69636604(+)	noncoding	-0.3733912357418927	82	168	884
11720	HERVL_18q22.2a::chr18:69972817-69978822(-)	coding	0.6422249704423204	2442	3134	6005
11721	ERVL_18q22.2::chr18:70619884-70620626(-)	noncoding	-0.3911411477576129	195	338	742
11722	HERVL_18q22.2b::chr18:70891022-70891600(-)	noncoding	-0.434642454547701	278	352	578
11723	ERVLE_18q22.2b::chr18:70982230-70984417(+)	noncoding	-0.37298328229665956	1360	1497	2187
11724	ERVLE_18q22.3a::chr18:71021775-71026989(+)	noncoding	-0.34137593243263	1524	1865	5214
11725	ERVLE_18q22.3b::chr18:71199087-71201446(-)	noncoding	-0.3699591276942841	611	781	2359
11726	ERVLE_18q22.3c::chr18:71493712-71494515(-)	noncoding	-0.36596663999901147	126	215	803
11727	ERVLE_18q22.3d::chr18:71607569-71608321(+)	noncoding	-0.3741597931230818	578	688	752
11728	HERVL_18q22.3a::chr18:71691677-71692947(-)	noncoding	-0.3967545694926967	832	1014	1270
11729	HERVL_18q22.3b::chr18:71763849-71767353(+)	noncoding	-0.3502282401581799	3055	3159	3504
11730	ERVLE_18q22.3e::chr18:71786011-71788226(+)	noncoding	-0.39906058419669965	141	221	2215
11731	MER101_18q22.3a::chr18:71789855-71790578(-)	noncoding	-0.6235612838194103	81	113	723
11732	LTR57_18q22.3a::chr18:71818647-71819199(-)	noncoding	-0.6731412388119987	156	191	552
11733	LTR57_18q22.3b::chr18:71819302-71819876(-)	noncoding	-0.5586065553520834	375	458	574
11734	ERVLE_18q22.3f::chr18:71960483-71961610(-)	noncoding	-0.43576522481519675	429	485	1127
11735	ERVLE_18q22.3g::chr18:72113517-72115205(+)	noncoding	-0.4139740426367694	918	1016	1688
11736	ERVLE_18q22.3h::chr18:72139711-72142514(+)	noncoding	-0.3694052969216026	761	910	2803
11737	ERV316A3_18q22.3a::chr18:72254937-72256025(+)	noncoding	-0.4024968178291499	670	819	1088
11738	ERVLE_18q22.3i::chr18:72375298-72376381(+)	noncoding	-0.3510101879161901	464	640	1083
11739	ERVLB4_18q22.3::chr18:72388479-72396137(+)	noncoding	-0.3638057135516216	5021	5161	7658
11740	MER61_18q22.3::chr18:72692108-72698130(+)	noncoding	-0.3402883370403511	5175	5396	6022
11741	ERV316A3_18q22.3b::chr18:72897666-72899819(+)	noncoding	-0.37980635266197127	1712	1801	2153
11742	PRIMA41_18q22.3::chr18:72926684-72930209(+)	noncoding	-0.3692124498866328	300	503	3525
11743	ERV316A3_18q22.3c::chr18:72962798-72964535(+)	noncoding	-0.3885758199561361	213	323	1737
11744	ERV316A3_18q22.3d::chr18:73051587-73053651(-)	noncoding	-0.3432657171262199	175	309	2064
11745	HERVH_18q22.3a::chr18:73324615-73330362(+)	noncoding	-0.361649313050065	3456	3560	5747
11746	HERVL40_18q22.3::chr18:73402364-73407061(-)	noncoding	-0.3871498620609354	3452	3580	4697
11747	HERVL_18q22.3c::chr18:73515234-73516948(+)	noncoding	-0.3981483045634432	710	745	1714
11748	HERVL_18q22.3d::chr18:73613758-73616756(-)	noncoding	-0.36679196891934585	1208	1432	2998
11749	HERVL_18q22.3e::chr18:73831581-73833353(-)	noncoding	-0.28112299674507635	1077	1586	1772
11750	ERV316A3_18q22.3e::chr18:74149836-74153074(-)	noncoding	-0.35010546966188183	2857	3060	3238
11751	ERVLE_18q22.3j::chr18:74213725-74214757(-)	noncoding	-0.343767343299208	841	987	1032
11752	HERVH_18q22.3b::chr18:74293089-74299036(+)	noncoding	-0.3605137763490711	2871	3323	5947
11753	MER101_18q22.3b::chr18:74300764-74303204(+)	noncoding	-0.4747618937911958	2349	2408	2440
11754	HERVL_18q23::chr18:75838188-75842897(+)	noncoding	-0.29135366311368405	3564	4223	4709
11755	MER101_18q23a::chr18:76176659-76180987(-)	noncoding	-0.39601840775728125	3193	3309	4328
11756	MER101_18q23b::chr18:76181295-76184384(-)	noncoding	-0.39073995613314083	1468	1593	3089
11757	LTR57_18q23::chr18:76181619-76182615(-)	noncoding	-0.5300997076822969	754	804	996
11758	HUERSP1_18q23::chr18:76730652-76733362(-)	noncoding	-0.32171431121831584	1251	1436	2710
11759	MER101_18q23c::chr18:76744136-76745533(-)	noncoding	-0.3416566820745628	280	465	1397
11760	ERV316A3_18q23::chr18:77571425-77572220(+)	noncoding	-0.37293318574483403	505	564	795
11761	ERVLE_18q23::chr18:79053713-79056976(-)	noncoding	-0.3469568061794466	263	454	3263
11762	MER101_18q23d::chr18:79664584-79669115(+)	noncoding	-0.37037527169818907	3551	3802	4531
11763	PRIMA4_18q23a::chr18:79992495-79999727(+)	noncoding	-0.3572181556397396	2617	2868	7232
11764	HUERSP3_18q23::chr18:80010909-80012828(-)	noncoding	-0.36718306125444955	1374	1691	1919
11765	LTR25_18q23::chr18:80020191-80023821(-)	noncoding	-0.31693162723781776	1022	1360	3630
11766	PRIMA4_18q23b::chr18:80023832-80033162(+)	coding	0.6067845137131425	7725	7901	9330
11767	PABLA_18q23::chr18:80060215-80064591(-)	noncoding	-0.343633111361519	2075	2206	4376
11768	ERV316A3_19p13.3::chr19:82342-83884(-)	noncoding	-0.3994985012498289	997	1062	1542
11769	HML2_19p13.3::chr19:385095-387637(+)	noncoding	-0.37748603757024246	1505	1627	2542
11770	HERV3_19p13.3::chr19:566440-568668(-)	noncoding	-0.309605660558399	1025	1216	2228
11771	HERV9_19p13.3::chr19:5158087-5165784(-)	noncoding	-0.3109942121758451	3010	3387	7697
11772	HERVH_19p13.3a::chr19:5548576-5553212(+)	noncoding	-0.33697912503940364	958	1404	4636
11773	HERVH_19p13.3b::chr19:5847389-5850207(+)	noncoding	-0.3751503958003728	795	914	2818
11774	HERVH_19p13.3c::chr19:5851940-5857653(+)	noncoding	-0.3505146075830119	1160	1333	5713
11775	LTR25_19p13.3::chr19:6293022-6296211(+)	noncoding	-0.36237456552535763	536	751	3189
11776	MER4B_19p13.3::chr19:6566474-6567665(+)	noncoding	-0.41812895916172976	405	599	1191
11777	HERVH_19p13.3d::chr19:6574614-6577300(+)	noncoding	-0.3575465505462502	2129	2374	2686
11778	HERVEA_19p13.3::chr19:6597048-6602002(+)	noncoding	-0.3370002100999031	3475	3711	4954
11779	HARLEQUIN_19p13.3::chr19:6597048-6599985(+)	coding	0.6124613741221336	1458	1694	2937
11780	ERVLB4_19p13.3::chr19:6646056-6647473(+)	noncoding	-0.3812373484954774	1006	1101	1417
11781	HERVS71_19p13.3::chr19:6656135-6661723(-)	noncoding	-0.3092118833598061	3613	3918	5588
11782	HML6_19p13.2a::chr19:7779737-7781930(+)	noncoding	-0.31515281331773703	502	636	2193
11783	HERVK14C_19p13.2::chr19:7793643-7796044(-)	coding	0.6775813935783692	483	953	2401
11784	HERVKC4_19p13.2::chr19:7796061-7801046(-)	coding	0.6271389407627621	524	1066	4985
11785	LTR19_19p13.2a::chr19:8033232-8035812(-)	noncoding	-0.37741927357053084	706	837	2580
11786	HERV9_19p13.2::chr19:9314080-9320919(-)	noncoding	-0.3444954784861344	3515	3973	6839
11787	HERVH_19p13.2a::chr19:9364148-9366007(-)	noncoding	-0.38423487402230383	107	223	1859
11788	ERVLE_19p13.2a::chr19:9422696-9424849(+)	noncoding	-0.3758498531745432	872	1057	2153
11789	HERVL74_19p13.2a::chr19:9426684-9430559(+)	noncoding	-0.35689136556276624	2878	3168	3875
11790	HML3_19p13.2a::chr19:9453904-9462598(+)	coding	0.6909337039949581	782	1411	8694
11791	HERVL40_19p13.2::chr19:9463342-9464637(-)	noncoding	-0.3633945767074487	320	514	1295
11792	ERVLE_19p13.2b::chr19:9487877-9493848(+)	noncoding	-0.35973459203599134	5307	5471	5971
11793	HML6_19p13.2b::chr19:9508031-9515060(-)	noncoding	-0.35193270796888176	5354	5563	7029
11794	HERVH_19p13.2b::chr19:9539343-9550570(+)	noncoding	-0.2762994178837227	8758	9114	11227
11795	ERVLE_19p13.2c::chr19:9570284-9571752(+)	noncoding	-0.43294954726249046	680	781	1468
11796	HERVIP10F_19p13.2a::chr19:9587772-9597349(-)	noncoding	-0.3294729620259096	816	1193	9577
11797	HERVH_19p13.2c::chr19:9635997-9642215(-)	coding	0.5803754011765996	5155	5670	6218
11798	ERVLE_19p13.2d::chr19:9671526-9671970(+)	noncoding	-0.4386011631327611	211	336	444
11799	HARLEQUIN_19p13.2::chr19:9703073-9708483(+)	noncoding	-0.35790342256311203	1837	2007	5410
11800	HML3_19p13.2b::chr19:9711509-9717966(-)	noncoding	-0.327400782671327	5481	5720	6457
11801	HERVIP10F_19p13.2b::chr19:9718757-9722354(+)	noncoding	-0.3747348910776577	1545	1727	3597
11802	HERVEA_19p13.2::chr19:9725353-9730899(-)	noncoding	-0.2975358852770319	3314	3850	5546
11803	HERVL74_19p13.2b::chr19:9737195-9740103(-)	noncoding	-0.40097284279303436	484	555	2908
11804	HERVH_19p13.2d::chr19:9741826-9751972(+)	noncoding	-0.35496645934054827	3069	3221	10146
11805	HERVH_19p13.2e::chr19:10028654-10033958(-)	coding	0.6730422419116184	1181	1795	5304
11806	HML6_19p13.2c::chr19:11621351-11627046(-)	noncoding	-0.310089873339375	3337	3582	5695
11807	MER101_19p13.2::chr19:11686867-11687964(+)	noncoding	-0.40655790859066043	847	924	1097
11808	HML6_19p13.2d::chr19:11853282-11860984(-)	noncoding	-0.32065785113704814	3382	3765	7702
11809	HERVI_19p13.2::chr19:11880363-11883480(+)	noncoding	-0.3328984653192115	943	1173	3117
11810	HERVIP10FH_19p13.2::chr19:11883491-11886834(+)	noncoding	-0.36709945205509986	3195	3296	3343
11811	HERVE_19p13.2::chr19:11942460-11946832(-)	noncoding	-0.30440043641555636	3064	3399	4372
11812	HML3_19p13.2c::chr19:12022006-12027814(+)	noncoding	-0.3704034934656859	4820	4939	5808
11813	HML3_19p13.2d::chr19:12098326-12102949(-)	noncoding	-0.3220100738922145	3815	4018	4623
11814	HML3_19p13.2e::chr19:12103011-12104292(-)	noncoding	-0.36077355915133413	340	540	1281
11815	LTR19_19p13.2b::chr19:12224330-12228688(-)	noncoding	-0.33859861635849353	108	272	4358
11816	LTR19_19p13.2c::chr19:12228817-12231119(-)	noncoding	-0.3468333367405273	1407	1706	2302
11817	HML1_19p13.2::chr19:12450589-12454543(+)	noncoding	-0.34850229152426404	1023	1130	3954
11818	HERVL74_19p13.2c::chr19:12592915-12594954(-)	noncoding	-0.3618449881575996	369	566	2039
11819	PABLA_19p13.2::chr19:12598247-12600836(+)	coding	0.5739526846443783	1716	2000	2589
11820	LTR57_19p13.12::chr19:15604143-15605745(-)	noncoding	-0.4093538503651968	1308	1352	1602
11821	HERVH_19p13.12::chr19:15828738-15834725(+)	noncoding	-0.3422854034197368	4006	4140	5987
11822	HERV3_19p13.12::chr19:15999206-16003857(-)	noncoding	-0.3198441970326963	1846	2055	4651
11823	MER4_19p13.12::chr19:16008234-16012267(+)	noncoding	-0.39007386046974757	3655	3780	4033
11824	HERVH_19p13.11::chr19:17593566-17598095(+)	noncoding	-0.3402211287341157	2002	2547	4529
11825	MER34B_19p13.11::chr19:18180092-18184013(-)	noncoding	-0.3386937751451339	3303	3584	3921
11826	HERV30_19p13.11::chr19:18577591-18584685(+)	coding	0.618550437616668	5204	6073	7094
11827	HERVL66_19p13.11a::chr19:19700556-19701232(-)	noncoding	-0.39178944585897013	210	323	676
11828	ERVLB4_19p13.11::chr19:19760002-19764818(+)	noncoding	-0.3621577313569817	3055	3234	4816
11829	HERVL40_19p13.11::chr19:19777091-19777702(+)	noncoding	-0.42250811398343313	47	163	611
11830	HARLEQUIN_19p13.11::chr19:19781554-19786258(-)	noncoding	-0.33502942405064107	4044	4340	4704
11831	HERVL66_19p13.11b::chr19:19823430-19825878(+)	noncoding	-0.3843111548203427	913	1095	2448
11832	HERVL66_19p13.11c::chr19:19862527-19864026(-)	noncoding	-0.38098907702083706	1150	1260	1499
11833	HERVEA_19p13.11::chr19:19895560-19897814(+)	noncoding	-0.386245221973326	1693	1863	2254
